time,open,high,low,close,volume
1784512800,64588.8,64923.5,64546.8,64796.7,19.89281593
1784516400,64796.8,64853.6,64596.8,64799.9,28.12763441
1784520000,64799.9,64816.6,64478.3,64495.3,30.80356499
1784523600,64495.3,64495.3,64003.6,64084.2,139.19004410
1784527200,64084.3,64163.5,63691.6,63831.7,117.24456661
1784530800,63846.6,64230.9,63832.1,64198.2,63.41772412
1784534400,64198.3,64280.3,63825.0,63991.9,81.25249505
1784538000,63991.9,64210.9,63958.7,64136.8,11.10596922
1784541600,64136.8,64342.0,64100.7,64235.3,35.25749497
1784545200,64235.9,64978.3,64221.5,64935.9,93.21205255
1784548800,64935.9,64946.0,64546.7,64581.8,45.03526027
1784552400,64581.9,64687.3,64150.1,64280.7,82.93308918
1784556000,64280.7,64490.0,64041.6,64354.3,66.94189597
1784559600,64357.4,65600.0,64357.4,65542.5,305.52570466
1784563200,65542.5,65567.2,65297.2,65444.0,170.65095820
1784566800,65444.0,65590.2,65297.2,65539.8,64.62246363
1784570400,65539.8,65757.0,65166.8,65191.7,250.41295679
1784574000,65191.7,65221.5,65000.0,65090.7,76.15264919
1784577600,65090.7,65386.3,65015.0,65325.1,43.86145444
1784581200,65325.2,65392.8,65246.7,65246.8,53.52054321
1784584800,65246.8,65246.8,65050.5,65104.6,60.72934802
1784588400,65104.6,65232.2,65092.9,65215.7,16.28206495
1784592000,65215.7,65546.0,65115.2,65533.1,29.39061326
1784595600,65533.1,65600.0,65204.8,65204.8,28.01722338
1784599200,65204.9,65437.9,65135.5,65367.5,10.06419360
1784602800,65367.5,65532.6,65367.5,65531.9,11.82277061
1784606400,65531.9,65683.7,65448.6,65475.6,24.41676116
1784610000,65475.6,65869.0,65449.7,65707.3,33.88953854
1784613600,65707.3,65936.5,65593.2,65879.0,40.65038669
1784617200,65879.0,66183.5,65840.0,66150.0,133.94037276
1784620800,66150.1,66300.0,66100.0,66180.1,78.90894987
1784624400,66180.2,66301.5,66115.4,66236.5,25.62305301
1784628000,66236.6,66386.3,66150.4,66160.4,45.78413454
1784631600,66160.4,66305.0,66100.3,66297.5,26.98048541
1784635200,66297.5,66592.4,66226.5,66503.0,85.91299659
1784638800,66508.9,66744.0,66291.5,66743.7,101.41371402
1784642400,66743.8,66907.3,66607.2,66808.2,143.90489651
1784646000,66808.3,66808.3,66504.4,66653.3,65.26757901
1784649600,66653.3,66725.8,66455.0,66516.9,56.78994886
1784653200,66516.9,66543.3,66123.0,66153.0,125.10472663
1784656800,66153.0,66320.5,66086.6,66259.3,87.37298244
1784660400,66259.3,66471.6,66233.0,66412.9,44.99524454
1784664000,66413.0,66464.8,66328.7,66372.5,82.39979470
1784667600,66372.6,66373.1,66248.9,66338.8,37.47507162
1784671200,66338.9,66348.4,66175.8,66275.3,17.77650189
1784674800,66275.3,66520.4,66196.9,66511.7,76.85485345
1784678400,66511.7,66698.4,66496.1,66590.7,33.86709005
1784682000,66590.6,66612.6,66261.7,66366.2,33.86736446
1784685600,66377.9,66475.8,66256.9,66268.5,18.27569601
1784689200,66268.5,66320.0,66132.7,66164.8,51.42298436
1784692800,66162.4,66375.8,66148.5,66333.3,23.31430217
1784696400,66333.3,66333.3,65904.8,65924.8,69.47035623
1784700000,65938.5,65976.7,65789.1,65893.5,81.80745952
1784703600,65893.5,65930.6,65675.8,65800.1,41.09004551
1784707200,65800.1,66100.0,65800.1,65944.3,26.28236777
1784710800,65944.3,66030.8,65801.7,65880.4,50.37994127
1784714400,65880.4,66057.7,65854.9,66005.1,14.74343270
1784718000,66005.2,66045.6,65863.0,65969.0,18.88384319
1784721600,65969.1,65975.3,65504.5,65592.6,67.45690181
1784725200,65592.6,65930.9,65514.8,65919.4,124.49996273
1784728800,65919.5,66159.3,65555.0,65757.0,84.67499857
1784732400,65757.0,66079.0,65756.9,66014.0,59.02900714
1784736000,66014.1,66351.2,65905.0,66209.4,67.87797052
1784739600,66210.4,66255.9,65905.7,66000.4,64.83660054
1784743200,65994.3,66044.7,65705.4,65867.2,89.13949223
1784746800,65867.2,65925.8,65675.9,65900.6,49.91871585
1784750400,65888.2,65950.0,65775.8,65882.0,73.46520490
1784754000,65882.0,66099.9,65868.5,66036.0,25.34096728
1784757600,66036.0,66048.9,65907.7,66007.2,17.75763104
1784761200,66007.3,66090.0,65825.8,66072.5,23.83955281
1784764800,66072.4,66275.8,66025.8,66027.5,34.29024947
1784768400,66027.5,66170.4,65712.8,65797.9,31.74611322
1784772000,65796.8,65809.3,65625.9,65776.2,34.96164673
1784775600,65774.0,65774.6,65546.3,65621.1,46.23631369
1784779200,65621.2,65702.8,65551.6,65561.0,45.32345590
1784782800,65561.0,65765.1,65550.0,65657.3,52.92345782
1784786400,65657.4,65771.5,65600.0,65754.6,12.82862752
1784790000,65754.6,65754.6,65287.2,65404.8,94.35448141
1784793600,65404.9,65625.4,65374.7,65613.3,16.35851202
1784797200,65605.7,65709.0,65567.6,65599.9,16.31841158
1784800800,65599.9,65749.9,65559.2,65693.0,18.29289022
1784804400,65693.1,65705.7,65508.7,65522.0,29.77189656
1784808000,65522.0,65557.3,64938.4,65125.7,175.45060565
1784811600,65125.8,65187.9,64827.9,64834.3,177.72318696
1784815200,64834.3,65172.8,64773.0,64862.2,85.61615132
1784818800,64862.2,64976.8,64682.6,64907.8,82.23878924
1784822400,64907.8,64907.8,64663.4,64720.0,61.22678504
1784826000,64701.8,64824.9,64603.4,64620.2,61.87926644
1784829600,64620.2,64890.5,64613.9,64809.0,64.73876403
1784833200,64809.1,64874.9,64650.1,64810.0,61.12484705
1784836800,64801.7,65143.3,64790.0,65092.6,82.96911673
1784840400,65092.6,65157.8,64970.0,65109.8,38.66044588
1784844000,65109.8,65173.3,64970.2,65146.0,67.83070115
1784847600,65146.0,65170.4,65013.8,65050.1,33.90541318
1784851200,65052.4,65054.0,64709.4,64929.0,42.36274797
1784854800,64929.0,65103.1,64899.2,65036.2,27.69993488
1784858400,65031.3,65126.6,64864.9,65068.1,30.86139250
1784862000,65066.2,65410.7,65039.2,65404.0,28.82512261
1784865600,65404.0,65409.3,65218.1,65261.3,42.09962821
1784869200,65261.4,65333.7,65215.0,65250.5,15.39461733
1784872800,65256.1,65455.6,65229.3,65426.4,37.13854193
1784876400,65426.3,65766.9,65330.1,65453.5,85.02836736
1784880000,65453.5,65453.5,65275.9,65275.9,13.78440918
1784883600,65275.9,65275.9,64916.8,65061.6,40.65039799
1784887200,65061.7,65094.0,64865.4,64901.1,12.93363978
1784890800,64904.5,65044.2,64807.4,65021.9,26.03444316
1784894400,65021.9,65072.6,64720.1,64720.5,51.75469143
1784898000,64720.5,64720.5,63874.5,64082.2,237.14221449
1784901600,64084.3,64136.9,63657.0,63988.2,207.30558878
1784905200,63988.3,64249.5,63788.2,64026.3,134.05467133
1784908800,64026.4,64136.7,63818.4,63903.6,93.19150691
1784912400,63903.6,64144.5,63852.5,64127.8,99.27421008
1784916000,64127.9,64226.3,64075.4,64220.1,30.56276058
1784919600,64220.1,64233.9,64084.1,64171.6,38.42390736
1784923200,64163.3,64200.0,64061.9,64109.6,50.98028918
1784926800,64109.6,64156.3,64075.0,64078.0,15.01032978
1784930400,64078.1,64160.0,64075.0,64112.4,18.44420727
1784934000,64112.4,64126.9,64075.0,64087.8,24.78646848
1784937600,64088.2,64111.3,63981.3,64012.4,10.27722608
1784941200,64012.5,64096.4,63942.2,64008.7,10.97226460
1784944800,64006.5,64037.5,63953.5,63969.1,13.14241212
1784948400,63977.2,64041.6,63955.4,64025.8,4.48972514
1784952000,64025.8,64135.3,64025.7,64114.6,7.84574081
1784955600,64118.7,64137.4,63931.3,63967.8,30.58293031
1784959200,63967.8,64005.0,63901.0,63948.0,8.67828376
1784962800,63948.0,63971.8,63941.2,63965.1,3.86870740
1784966400,63965.1,63965.1,63760.0,63800.9,9.79553007
1784970000,63808.2,63965.0,63767.9,63927.3,11.53588212
1784973600,63927.3,64003.1,63927.3,64002.8,3.77971413
1784977200,64002.9,64048.7,63982.2,63991.5,9.46691613
1784980800,63991.5,64055.0,63972.8,64054.9,9.19593858
1784984400,64055.0,64187.8,64052.9,64106.2,14.12730287
1784988000,64106.3,64156.0,64056.9,64156.0,11.77271008
1784991600,64156.0,64200.0,64118.0,64127.1,22.97520681
1784995200,64127.2,64183.5,64064.4,64150.0,23.62996171
1784998800,64150.0,64286.0,64130.6,64191.5,34.49972148
1785002400,64191.6,64375.1,64191.6,64350.8,28.78811257
1785006000,64352.8,64379.7,64327.3,64328.5,16.40852499
1785009600,64328.6,64339.8,64247.7,64270.3,17.28909531
1785013200,64270.4,64361.7,64209.3,64286.2,13.63338895
1785016800,64286.2,64368.0,64286.1,64355.5,8.48180395
1785020400,64355.6,64368.0,64296.5,64312.9,8.51319051
1785024000,64312.9,64446.0,64280.7,64434.9,12.70796872
1785027600,64435.0,64461.0,64395.9,64396.0,7.01359460
1785031200,64396.1,64457.6,64368.8,64450.0,15.46256221
1785034800,64450.0,64500.0,64420.3,64481.8,23.74790950
1785038400,64481.9,64525.4,64440.5,64477.8,11.84257739
1785042000,64468.0,64468.0,64345.3,64358.6,30.14425359
1785045600,64358.6,64396.8,64230.9,64380.8,24.63917791
1785049200,64380.8,64400.0,64290.7,64310.2,10.12437459
1785052800,64310.2,64433.2,64269.0,64419.3,32.15205629
1785056400,64419.4,64496.9,64419.3,64483.0,6.37872761
1785060000,64483.1,64499.0,64434.1,64461.9,10.28521762
1785063600,64462.0,64462.0,64451.0,64451.2,2.54940267
1785067200,64451.2,64595.9,64400.0,64424.8,22.22455279
1785070800,64424.8,64500.0,64378.0,64458.4,35.37739152
1785074400,64458.4,64699.0,64458.3,64658.8,32.91734650
1785078000,64657.2,64750.0,64615.7,64718.6,30.79261732
1785081600,64718.6,64861.3,64646.3,64672.5,15.31942667
1785085200,64672.9,64739.7,64616.0,64620.0,52.88676529
1785088800,64620.0,64702.4,64613.3,64691.1,9.06544102
1785092400,64691.1,64697.0,64626.0,64640.6,6.61961617
1785096000,64640.6,64640.6,64581.8,64595.0,10.26969783
1785099600,64595.2,64849.9,64595.1,64784.7,21.35088531
1785103200,64784.7,65432.7,64784.7,65346.7,139.33262717
1785106800,65349.7,65500.0,65223.2,65336.6,51.11692647
1785110400,65336.6,65368.8,65004.6,65057.3,44.24711933
1785114000,65068.9,65150.0,64853.6,65139.9,51.55079830
1785117600,65139.9,65212.0,65055.2,65117.5,17.27991165
1785121200,65116.8,65295.6,65106.2,65221.7,15.15190231
1785124800,65221.7,65420.0,65187.2,65240.2,22.40378658
1785128400,65240.2,65424.2,65230.1,65406.9,9.08652178
1785132000,65406.9,65682.6,65358.7,65369.5,29.83804584
1785135600,65369.0,65391.0,65149.9,65164.1,43.81144874
1785139200,65164.1,65202.9,65075.0,65102.7,35.08631336
1785142800,65101.4,65285.1,65051.0,65207.0,23.98348969
1785146400,65205.1,65357.0,65174.0,65278.2,18.53036519
1785150000,65278.2,65278.2,65048.5,65054.7,7.92556848
1785153600,65048.6,65199.9,64800.0,65010.0,42.18128828
1785157200,65013.5,65629.3,64850.1,65157.2,104.83887719
1785160800,65148.5,65362.2,64403.8,64615.4,261.46863232
1785164400,64615.4,64698.3,64252.9,64482.4,334.93709225
1785168000,64482.4,64889.3,64450.0,64831.3,88.74580020
1785171600,64831.4,65009.4,64729.1,64953.6,31.65534561
1785175200,64953.6,64994.0,64686.9,64799.3,89.64971124
1785178800,64799.3,65000.0,64745.1,64902.9,33.52506960
1785182400,64909.3,64986.9,64838.8,64898.3,42.26371688
1785186000,64898.3,64898.3,64745.0,64746.7,13.85766994
1785189600,64746.7,64746.7,63750.0,63750.0,222.66981681
1785193200,63750.1,63882.4,63550.0,63697.1,108.29552440
1785196800,63697.1,63762.6,63417.4,63418.8,81.29614345
1785200400,63418.8,63470.8,63008.0,63164.5,116.99576202
1785204000,63166.6,63237.0,63055.7,63117.6,47.69113703
1785207600,63117.6,63309.4,63102.4,63274.6,28.98063563
1785211200,63281.1,63296.7,63156.6,63272.4,27.79925162
1785214800,63286.5,63542.5,63270.0,63400.1,46.12943612
1785218400,63400.1,63567.0,63330.3,63566.9,33.61998267
1785222000,63566.8,63578.5,63382.5,63434.9,22.30407429
1785225600,63435.0,63463.2,63333.0,63354.0,19.05791954
1785229200,63354.1,63500.8,63300.1,63328.2,13.38670886
1785232800,63328.3,63483.2,63222.1,63402.9,31.65586153
1785236400,63402.9,63529.6,63297.8,63412.2,35.51351925
1785240000,63399.7,63496.5,63318.4,63475.3,24.50093438
1785243600,63475.3,63515.0,62684.4,63033.8,190.88626221
